"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-06-09 11:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 12:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 13:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 14:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 15:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 16:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 17:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 18:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 19:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 20:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 21:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 22:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-09 23:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 00:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 01:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 02:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 03:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 04:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 05:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 06:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 07:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 08:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 09:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 10:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 11:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 12:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 13:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 14:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 15:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 16:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 17:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 18:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 19:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 20:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 21:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 22:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-10 23:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-06-11 00:00:00.000,0.0000,1.177,,,6,6,2021-01-18 10:32:50.887
